Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
42938940,2,,42900540,2017-03-21T22:00:31.900,,0,,"<p>It looks like you're working with a subset of the data for each row instead of an entire entry. It also looks like you're not working with the primary key for each entry. Either one of those things can cause issues when trying to update the data source.</p>

<p>I have two recommendations:  </p>

<ul>
<li>First, try to add the entry <code>Id</code>, to the table you're working with locally. Then, instead of matching on <code>Item</code> try matching on <code>Id</code>.</li>
<li>Second, if the first solution didn't work, try creating a patch that contains an entire row's data instead of just some of its columns. The data source may want to work with complete entries.</li>
</ul>
",7747353,,,,,2017-03-21T22:00:31.900,,,,0,,,,CC BY-SA 3.0
42941166,2,,42841546,2017-03-22T01:30:17.903,,1,,"<p>I'm going to add a new answer to resolve this because I think it's worthwhile to keep the previous answer and discussion intact. The issue here was that the accounts which did not work have the ""Viewer"" role in the IAM &amp; Admin section of the Google Cloud SQL project. The Viewer role gives (among other permissions) read access to Cloud SQL, but not write access.</p>

<p>The best role to use if restricted access is required, but they need full access to read/write SQL, is the Google Cloud SQL Client role. See <a href=""https://cloud.google.com/sql/docs/mysql/project-access-control"" rel=""nofollow noreferrer"">https://cloud.google.com/sql/docs/mysql/project-access-control</a> for more information on roles and what access they give.</p>

<p>Thanks for Juan for help tracking all this down.</p>

<p>Edit: It's also worth mentioning that the reason this works in the Editor, but not in Preview/Deployments is the editor is explicitly whitelisted for access (as one of the steps we ask you to do in the documentation), so it doesn't use role permissions for a particular account, while access through your deployments is not explicitly whitelisted in this way, so role permissions are enforced.</p>
",7100601,,,,,2017-03-22T01:30:17.903,,,,0,,,,CC BY-SA 3.0
42960002,2,,42938295,2017-03-22T18:33:02.517,,0,,"<p>You have two primary key fields in your table, which is problematic according to the App Maker Cloud SQL documentation:  <a href=""https://developers.google.com/appmaker/models/cloudsql"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/models/cloudsql</a></p>

<blockquote>
  <p><strong>App Maker can only write to tables that have a single primary key</strong>
  <strong>field</strong>—If you have an existing Google Cloud SQL table with zero or
  multiple primary keys, you can still query it in App Maker, but you
  can't write to it.</p>
</blockquote>

<p>This may account for the inability of the view to be able to properly display each row and to properly set the _key.</p>
",7463558,,,,,2017-03-22T18:33:02.517,,,,4,,,,CC BY-SA 3.0
42976239,2,,42959530,2017-03-23T12:35:48.990,,0,,"<p>Make sure to</p>

<ol>
<li><p>add these attributes <code>xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink""</code> to the <code>&lt;html&gt;</code></p></li>
<li><p>check icon path replace all static resource paths with the Visualforce URLFOR syntax</p></li>
<li><p>for IE browser use <a href=""https://github.com/jonathantneal/svg4everybody"" rel=""nofollow noreferrer"">https://github.com/jonathantneal/svg4everybody</a></p></li>
<li><p>if you re-render SVG then use <code>&lt;path&gt;</code> tag instead of <code>&lt;use&gt;</code> tag  </p></li>
</ol>
",6009694,,1016716,,2017-03-31T16:52:37.303,2017-03-31T16:52:37.303,,,,0,,,,CC BY-SA 3.0
42990430,2,,42955004,2017-03-24T02:34:35.463,,2,,"<p>Following the ""Starter App"" template, first select the ""Menu"" <em>PageFragment</em> and then select the <em>MenuListRow</em> widget: </p>

<p><a href=""https://i.stack.imgur.com/Vq1Ve.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Vq1Ve.png"" alt=""enter image description here""></a></p>

<p>Then expand the <em>Display</em> properties and click on ""visible"". Next, click on ""binding"".</p>

<p><a href=""https://i.stack.imgur.com/xeqgr.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/xeqgr.png"" alt=""enter image description here""></a></p>

<p>Now, we will use an array to determine what are the pages we want to limit. In this example, the array I'm using is <code>[""Admin"", ""TestOne""]</code> and we will use the <strong>indexOf</strong> method to match the page name that the label inside the list row widget contains. The value looks like this <code>[""Admin"", ""TestOne""].indexOf(@widget.descendants.MenuItem.text) !== -1</code></p>

<p><a href=""https://i.stack.imgur.com/mW912.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/mW912.png"" alt=""enter image description here""></a></p>

<p>Now just click ""Ok"" and then preview the app. The result is the following: </p>

<p><a href=""https://i.stack.imgur.com/xb4Hx.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/xb4Hx.png"" alt=""enter image description here""></a></p>

<p>Please note that in the example I have 6 pages but only the two that are in the array are displayed. I hope this is helpful. If you need further clarification, please let me know.</p>
",5983596,,,,,2017-03-24T02:34:35.463,,,,0,,,,CC BY-SA 3.0
42994249,2,,42982052,2017-03-24T08:00:17.613,,3,,"<p>Wondering, for what kind of answer type do you looking for? But...</p>

<blockquote>
I am try to use Perl language to interact with Quickbase,
</blockquote>

<p>That's great. Perl is very powerful and suitable for (nearly) <strong>any</strong> task.</p>

<blockquote>
I used the below query to export a data table into a text file
</blockquote>

<p>Not very concise code. It is probably a legacy code from an Excel or <a href=""https://en.wikipedia.org/wiki/BASIC"" rel=""nofollow noreferrer"">BASIC</a> person. Some comments:</p>

<ul>
<li>the code doing the <em>same</em> actions for every field. So, why do you need the <code>if</code> statemenents?</li>
<li>Also, why need break each <code>print</code> into 3 separate <code>print</code>s?</li>
<li>why do you need the <code>|</code> at the beginning of the line?</li>
<li>you probably want to close <code>MYFILE</code> instead of the <code>LOGFILE</code>.</li>
</ul>

<p>others</p>

<ul>
<li>it is strange to print to every cell the <code>field_name: field_value</code>, instead of create the column header, but YMMV - so maybe you need this.</li>
<li>it is better to use lexical filehandles, like <code>$myfile</code> instead of the <code>MYFILE</code></li>
<li>the <code>foreach</code> could be written as <code>for</code> :)</li>
</ul>

<blockquote>
but I am not getting right format I want, any thoughts?
</blockquote>

<p>i'm unable to tell anything about the <strong>your wanted format</strong>, mainly because:</p>

<ul>
<li>you didn't said anything about what format do you want to get</li>
<li>and, unfortunately, my crystal globe is on the scheduled maintenance. :)</li>
</ul>

<blockquote>
Or if there is another language easier to interact with Quickbase?
</blockquote>

<p>Probably <strong>not</strong>.</p>

<ul>
<li>The quickbase has an <a href=""https://en.wikipedia.org/wiki/Application_programming_interface"" rel=""nofollow noreferrer"">API</a> for the access, (you <a href=""https://help.quickbase.com/api-guide/index.html"" rel=""nofollow noreferrer"">can learn about it here</a>, and every language (using some libraries) just does the bridge. For the perl it is the <a href=""https://metacpan.org/pod/HTTP::QuickBase"" rel=""nofollow noreferrer"">HTTP::QuickBase</a> module. Did you read the doc?</li>
<li>Perl is extremely powerful, so anyone can write very concise code. Just need learn the language (as any other one). (Unfortunately, I'am also closer to  beginners as experts.)</li>
</ul>

<p>The above code is could be reduced to:</p>

<pre><code>for my $record ($qdb-&gt;doQuery($dbid,""{0.CT.''}"",""6.7.8.9"")) {
    print MYFILE '|',
                 join('|', map {
                           '""' . $_ . ': ' . $_-&gt;{field} . '""'
                      } keys %$record
                  ), ""\n"";
}
</code></pre>

<p>And will do exactly as the above.</p>

<p>But need to tell, it is still wrong solution. For example:</p>

<ul>
<li>need cope with the <em>quoting</em> e.g. the <code>""cell content""</code>.</li>
<li>but also, the cell contents could contain also the <code>""</code> character, so you need espace them. Here are more escaping techniques for the <code>CSV</code> files, one of is doubling the quote character (usually the <code>""</code>). Or prepend them with <code>\</code>. And much more possible problems, like ""new line"" characters <code>\n</code> in the cells and so on.</li>
</ul>

<p>To avoid <code>CSV</code> quoting/escaping hell and other possible problems with CSV generation, you should to use the <a href=""https://metacpan.org/pod/Text::CSV"" rel=""nofollow noreferrer"">Text::CSV</a> module. It's been developed in the last 20 years, so it is very long time/hard/stress tested module. You could to use it as:</p>

<pre><code>use Text::CSV;
use autodie;

my $csv = Text::CSV-&gt;new ( { sep_char =&gt; '|', binary =&gt; 1 } ) #if you really want use the '|' instead of the standard comma.
               or die ""Cannot use CSV: "".Text::CSV-&gt;error_diag ();
open $fh, '&gt;', 'some.csv';
$csv-&gt;print( $fh, [map { $_-&gt;{field} } keys %$_]) for @$records;
close $fh;
</code></pre>

<p>Of course, the code is not tested. So, what next?</p>

<ul>
<li>learn about the <a href=""https://metacpan.org/pod/HTTP::QuickBase"" rel=""nofollow noreferrer"">quickbase API module</a></li>
<li>learn about and install the <a href=""https://metacpan.org/pod/Text::CSV"" rel=""nofollow noreferrer"">Text::CSV</a> module</li>
<li>read some tutorials and docs about the Perl language itself.</li>
</ul>
",632407,,,,,2017-03-24T08:00:17.613,,,,5,,,,CC BY-SA 3.0
43005200,2,,42996482,2017-03-24T16:59:45.720,,2,,"<p>Sorry for the vague answer, maybe someone else can provide a better one with a concrete example.</p>

<p>If you've already got an Apps Script script, then this should be easy. What you probably want to do is implement a Calculated Model in order to get the results from BigQuery to your application. In short, a Calculated model will let you define a custom schema, and then write Apps Script code to query BigQuery and then create, fill, and return records (which will be very similar to the code you wrote to fill sheets). Once you've done this you can use the calculated model like you would a normal SQL or Drive Tables model.</p>

<p>You can read more here: <a href=""https://developers.google.com/appmaker/models/calculated"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/models/calculated</a></p>

<p>and using this sample (although the use case for calculated models in this sample is quite different than what you're doing): <a href=""https://developers.google.com/appmaker/samples/calculated-model/"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/samples/calculated-model/</a></p>

<p>Just like Apps Script you'll also need to enable the Big Query Advanced Service, you can find that in the application settings screen, all the way at the bottom, (""Advanced Services"") </p>
",7100601,,,,,2017-03-24T16:59:45.720,,,,1,,,,CC BY-SA 3.0
43007197,2,,42914503,2017-03-24T18:56:38.390,,0,,"<p>App Maker does not currently support PostreSQL.</p>
",3490987,,,,,2017-03-24T18:56:38.390,,,,0,,,,CC BY-SA 3.0
43010254,2,,43008145,2017-03-24T22:38:58.363,,0,,"<p>You need a client script function that will handle the server script results. Your code should look something like this:</p>

<pre><code>function showPayload(payload){
    console.log(payload);
}

var payload = google.script.run.withSuccessHandler(showPayload).spouseRecord();
</code></pre>

<p>This question seems to be a duplicate of this one <a href=""https://stackoverflow.com/questions/41645111/generating-an-email-list-from-appmaker-database"">Generating an email list from AppMaker Database</a></p>
",5983596,,-1,,2017-05-23T10:30:09.483,2017-03-25T21:36:50.833,,,,0,,,,CC BY-SA 3.0
43016840,2,,43007141,2017-03-25T13:19:11.910,,1,,"<p>Add a new field to the Data model (e.g. Projects) called, say DateCreated, of type Date.</p>

<p>In the <code>onCreate</code> event of the Data Model ('Projects'), add the line:</p>

<pre><code>record.DateCreated = new Date();
</code></pre>

<p>To check your work, add the DateCreated field to the Main page by copying the DueDate field and changing the data binding name to DateCreated.</p>
",1401202,,,,,2017-03-25T13:19:11.910,,,,0,,,,CC BY-SA 3.0
43050846,2,,43045887,2017-03-27T15:44:58.113,,0,,"<p>Yes, only users in your G Suite domain can create and edit App Maker apps in your domain.</p>
",2370152,,,,,2017-03-27T15:44:58.113,,,,0,,,,CC BY-SA 3.0
43052141,2,,43033640,2017-03-27T16:49:22.327,,2,,"<p>You can use the app.deleteRecrods() method in a server script:</p>

<pre><code>function clearData() {
  var query = app.models.Student.newQuery();  
  var records = query.run();
  app.deleteRecords(records);
}
</code></pre>

<p>Call it from a client script:</p>

<pre><code>function clearData() {
  google.script.run.withSuccessHandler(function() {
    console.log('Clear all Student data.');
  }).clearData();
</code></pre>

<p>}</p>
",2370152,,,,,2017-03-27T16:49:22.327,,,,0,,,,CC BY-SA 3.0
